diag_type,time_point,feature_type,rank,feature
lower_resp,1,blood,10,blood_Reticulocyte count
lower_resp,1,blood,11,blood_Total bilirubin
lower_resp,1,blood,12,blood_Basophill percentage
lower_resp,1,blood,13,blood_Monocyte percentage
lower_resp,1,blood,14,blood_Glycated haemoglobin (HbA1c)
lower_resp,1,blood,15,blood_High light scatter reticulocyte count
lower_resp,1,blood,16,blood_High light scatter reticulocyte percentage
lower_resp,1,blood,17,blood_Calcium
lower_resp,1,blood,18,blood_Direct bilirubin
lower_resp,1,blood,19,blood_Gamma glutamyltransferase
lower_resp,1,blood,20,blood_Neutrophill percentage
lower_resp,1,blood,21,blood_Monocyte count
lower_resp,1,blood,22,blood_Eosinophill count
lower_resp,1,blood,23,blood_Aspartate aminotransferase
lower_resp,1,blood,24,blood_Urate
lower_resp,1,blood,25,blood_Red blood cell (erythrocyte) count
lower_resp,1,blood,26,blood_IGF-1
lower_resp,1,blood,27,blood_Mean corpuscular haemoglobin
lower_resp,1,blood,28,blood_Reticulocyte percentage
lower_resp,1,blood,29,blood_Phosphate
lower_resp,1,blood,30,blood_C-reactive protein
lower_resp,1,blood,31,blood_Red blood cell (erythrocyte) distribution width
lower_resp,1,blood,32,blood_Haemoglobin concentration
lower_resp,1,blood,33,blood_Vitamin D
lower_resp,1,blood,34,blood_Mean platelet (thrombocyte) volume
lower_resp,1,blood,35,blood_White blood cell (leukocyte) count
lower_resp,1,blood,36,blood_Mean corpuscular volume
lower_resp,1,blood,37,blood_Mean sphered cell volume
lower_resp,1,blood,38,blood_Mean reticulocyte volume
lower_resp,1,blood,39,blood_SHBG
lower_resp,1,blood,40,blood_Testosterone
lower_resp,1,blood,41,blood_Total protein
lower_resp,1,blood,42,blood_Triglycerides
lower_resp,1,blood,43,blood_Mean corpuscular haemoglobin concentration
lower_resp,1,blood,44,blood_Urea
lower_resp,1,blood,45,blood_Basophill count
lower_resp,1,blood,46,blood_Haematocrit percentage
lower_resp,1,blood,47,blood_Immature reticulocyte fraction
lower_resp,1,blood,48,blood_Rheumatoid factor
lower_resp,1,blood,49,blood_Alkaline phosphatase
lower_resp,1,blood,50,blood_Alanine aminotransferase
lower_resp,1,combined,1,olink_wfdc2
lower_resp,1,combined,2,olink_flt4
lower_resp,1,combined,3,olink_edil3
lower_resp,1,combined,4,olink_ctsf
lower_resp,1,combined,5,olink_nrp2
lower_resp,1,combined,6,olink_plaur
lower_resp,1,combined,7,olink_uxs1
lower_resp,1,combined,8,olink_ckb
lower_resp,1,combined,9,blood_Albumin
lower_resp,1,combined,10,olink_mapt
lower_resp,1,combined,11,olink_ca4
lower_resp,1,combined,12,olink_chrdl2
lower_resp,1,combined,13,olink_enpp6
lower_resp,1,combined,14,olink_coch
lower_resp,1,combined,15,olink_scgb2a2
lower_resp,1,combined,16,olink_iglon5
lower_resp,1,combined,17,olink_bcat1
lower_resp,1,combined,18,olink_ephb4
lower_resp,1,combined,19,olink_cd200r1
lower_resp,1,combined,20,olink_flt1
lower_resp,1,combined,21,olink_plxdc1
lower_resp,1,combined,22,olink_col2a1
lower_resp,1,combined,23,olink_pcdh17
lower_resp,1,combined,24,olink_lrfn2
lower_resp,1,combined,25,olink_klk12
lower_resp,1,combined,26,olink_pvalb
lower_resp,1,combined,27,olink_nell2
lower_resp,1,combined,28,olink_igfbp2
lower_resp,1,combined,29,olink_cga
lower_resp,1,combined,30,olink_ssb
lower_resp,1,combined,31,olink_dipk2b
lower_resp,1,combined,32,olink_rnf168
lower_resp,1,combined,33,olink_ccn4
lower_resp,1,combined,34,olink_ilkap
lower_resp,1,combined,35,olink_terf1
lower_resp,1,combined,36,olink_chl1
lower_resp,1,combined,37,olink_ccl28
lower_resp,1,combined,38,olink_c9
lower_resp,1,combined,39,olink_fcn1
lower_resp,1,combined,40,olink_tnc
lower_resp,1,combined,41,olink_serpina11
lower_resp,1,combined,42,blood_Eosinophill percentage
lower_resp,1,combined,43,olink_fgf2
lower_resp,1,combined,44,olink_wfikkn2
lower_resp,1,combined,45,olink_ccl15
lower_resp,1,combined,46,olink_grpel1
lower_resp,1,combined,47,olink_milr1
lower_resp,1,combined,48,olink_cdhr5
lower_resp,1,combined,49,olink_f3
lower_resp,1,combined,50,olink_thy1
lower_resp,2,protein,1,olink_wfdc2
lower_resp,2,protein,2,olink_mrc1
lower_resp,2,protein,3,olink_prg2
lower_resp,2,protein,4,olink_tnfrsf1b
lower_resp,2,protein,5,olink_ager
lower_resp,2,protein,6,olink_maged1
lower_resp,2,protein,7,olink_fndc1
lower_resp,2,protein,8,olink_hmbs
lower_resp,2,protein,9,olink_scn3b
lower_resp,2,protein,10,olink_rnf43
lower_resp,2,protein,11,olink_ttf2
lower_resp,2,protein,12,olink_dkk1
lower_resp,2,protein,13,olink_scg2
lower_resp,2,protein,14,olink_cpa2
lower_resp,2,protein,15,olink_cd300a
lower_resp,2,protein,16,olink_prl
lower_resp,2,protein,17,olink_nxph3
lower_resp,2,protein,18,olink_tcn2
lower_resp,2,protein,19,olink_naaa
lower_resp,2,protein,20,olink_eif1ax
lower_resp,2,protein,21,olink_eif4ebp1
lower_resp,2,protein,22,olink_abl1
lower_resp,2,protein,23,olink_tgfa
lower_resp,2,protein,24,olink_cd274
lower_resp,2,protein,25,olink_serpini2
lower_resp,2,protein,26,olink_rbp1
lower_resp,2,protein,27,olink_sirt1
lower_resp,2,protein,28,olink_wfdc12
lower_resp,2,protein,29,olink_tspan15
lower_resp,2,protein,30,olink_cfp
lower_resp,2,protein,31,olink_mzb1
lower_resp,2,protein,32,olink_cdh3
lower_resp,2,protein,33,olink_bsnd
lower_resp,2,protein,34,olink_pi16
lower_resp,2,protein,35,olink_egfr
lower_resp,2,protein,36,olink_chrdl2
lower_resp,2,protein,37,olink_mdga1
lower_resp,2,protein,38,olink_scgn
lower_resp,2,protein,39,olink_igsf21
lower_resp,2,protein,40,olink_il6
lower_resp,2,protein,41,olink_gsn
lower_resp,2,protein,42,olink_cd86
lower_resp,2,protein,43,olink_psg1
lower_resp,2,protein,44,olink_gbp2
lower_resp,2,protein,45,olink_tnfrsf11a
lower_resp,2,protein,46,olink_ltbp3
lower_resp,2,protein,47,olink_itgb6
lower_resp,2,protein,48,olink_entpd2
lower_resp,2,protein,49,olink_adamts8
lower_resp,2,protein,50,olink_pgm2
lower_resp,2,blood,1,blood_Eosinophill count
lower_resp,2,blood,2,blood_C-reactive protein
lower_resp,2,blood,3,blood_Albumin
lower_resp,2,blood,4,blood_Red blood cell (erythrocyte) count
lower_resp,2,blood,5,blood_High light scatter reticulocyte percentage
lower_resp,2,blood,6,blood_Alkaline phosphatase
lower_resp,2,blood,7,blood_Haemoglobin concentration
lower_resp,2,blood,8,blood_Total bilirubin
lower_resp,2,blood,9,blood_Mean platelet (thrombocyte) volume
lower_resp,2,blood,10,blood_Neutrophill percentage
lower_resp,2,blood,11,blood_High light scatter reticulocyte count
lower_resp,2,blood,12,blood_Glycated haemoglobin (HbA1c)
lower_resp,2,blood,13,blood_Glucose
lower_resp,2,blood,14,blood_Eosinophill percentage
lower_resp,2,blood,15,blood_Immature reticulocyte fraction
lower_resp,2,blood,16,blood_Vitamin D
lower_resp,2,blood,17,blood_Monocyte percentage
lower_resp,2,blood,18,blood_Direct bilirubin
lower_resp,2,blood,19,blood_Mean reticulocyte volume
lower_resp,2,blood,20,blood_Calcium
lower_resp,2,blood,21,blood_IGF-1
lower_resp,2,blood,22,blood_Platelet distribution width
lower_resp,2,blood,23,blood_Platelet count
lower_resp,2,blood,24,blood_Mean corpuscular volume
lower_resp,2,blood,25,blood_Triglycerides
lower_resp,2,blood,26,blood_Aspartate aminotransferase
lower_resp,2,blood,27,blood_Total protein
lower_resp,2,blood,28,blood_Neutrophill count
lower_resp,2,blood,29,blood_Mean corpuscular haemoglobin
lower_resp,2,blood,30,blood_Apolipoprotein B
lower_resp,2,blood,31,blood_LDL direct
lower_resp,2,blood,32,blood_Cholesterol
lower_resp,2,blood,33,blood_Lymphocyte count
lower_resp,2,blood,34,blood_Creatinine
lower_resp,2,blood,35,blood_Cystatin C
lower_resp,2,blood,36,blood_Gamma glutamyltransferase
lower_resp,2,blood,37,blood_HDL cholesterol
lower_resp,2,blood,38,blood_Lipoprotein A
lower_resp,2,blood,39,blood_Oestradiol
lower_resp,2,blood,40,blood_Nucleated red blood cell percentage
lower_resp,2,blood,41,blood_Platelet crit
lower_resp,2,blood,42,blood_Red blood cell (erythrocyte) distribution width
lower_resp,2,blood,43,blood_Haematocrit percentage
lower_resp,2,blood,44,blood_Basophill percentage
lower_resp,2,blood,45,blood_Basophill count
lower_resp,2,blood,46,blood_Rheumatoid factor
lower_resp,2,blood,47,blood_Mean sphered cell volume
lower_resp,2,blood,48,blood_Mean corpuscular haemoglobin concentration
lower_resp,2,blood,49,blood_Lymphocyte percentage
lower_resp,2,blood,50,blood_Urea
lower_resp,2,combined,1,olink_wfdc2
lower_resp,2,combined,2,olink_mrc1
lower_resp,2,combined,3,olink_prg2
lower_resp,2,combined,4,olink_tnfrsf1b
lower_resp,2,combined,5,olink_ager
lower_resp,2,combined,6,olink_maged1
lower_resp,2,combined,7,olink_fndc1
lower_resp,2,combined,8,olink_hmbs
lower_resp,2,combined,9,olink_scn3b
lower_resp,2,combined,10,olink_rnf43
lower_resp,2,combined,11,olink_ttf2
lower_resp,2,combined,12,olink_dkk1
lower_resp,2,combined,13,olink_scg2
lower_resp,2,combined,14,olink_cpa2
lower_resp,2,combined,15,olink_cd300a
lower_resp,2,combined,16,olink_prl
lower_resp,2,combined,17,olink_nxph3
lower_resp,2,combined,18,olink_tcn2
lower_resp,2,combined,19,olink_naaa
lower_resp,2,combined,20,olink_eif1ax
lower_resp,2,combined,21,olink_eif4ebp1
lower_resp,2,combined,22,olink_abl1
lower_resp,2,combined,23,olink_tgfa
lower_resp,2,combined,24,olink_cd274
lower_resp,2,combined,25,olink_serpini2
lower_resp,2,combined,26,olink_rbp1
lower_resp,2,combined,27,olink_sirt1
lower_resp,2,combined,28,olink_wfdc12
lower_resp,2,combined,29,olink_tspan15
lower_resp,2,combined,30,olink_cfp
lower_resp,2,combined,31,olink_mzb1
lower_resp,2,combined,32,olink_cdh3
lower_resp,2,combined,33,olink_bsnd
lower_resp,2,combined,34,olink_pi16
lower_resp,2,combined,35,olink_egfr
lower_resp,2,combined,36,olink_chrdl2
lower_resp,2,combined,37,olink_mdga1
lower_resp,2,combined,38,olink_scgn
lower_resp,2,combined,39,olink_igsf21
lower_resp,2,combined,40,olink_il6
lower_resp,2,combined,41,olink_gsn
lower_resp,2,combined,42,olink_cd86
lower_resp,2,combined,43,blood_Eosinophill count
lower_resp,2,combined,44,olink_psg1
lower_resp,2,combined,45,blood_C-reactive protein
lower_resp,2,combined,46,olink_gbp2
lower_resp,2,combined,47,olink_tnfrsf11a
lower_resp,2,combined,48,olink_ltbp3
lower_resp,2,combined,49,olink_itgb6
lower_resp,2,combined,50,olink_entpd2
lower_resp,5,protein,1,olink_wfdc2
lower_resp,5,protein,2,olink_mki67
lower_resp,5,protein,3,olink_il6
lower_resp,5,protein,4,olink_anxa2
lower_resp,5,protein,5,olink_caps
lower_resp,5,protein,6,olink_xg
lower_resp,5,protein,7,olink_nt5c1a
lower_resp,5,protein,8,olink_dnm1
lower_resp,5,protein,9,olink_f2
lower_resp,5,protein,10,olink_ambp
lower_resp,5,protein,11,olink_casq2
lower_resp,5,protein,12,olink_acy3
lower_resp,5,protein,13,olink_acan
lower_resp,5,protein,14,olink_tmem106a
lower_resp,5,protein,15,olink_igdcc4
lower_resp,5,protein,16,olink_ceacam6
lower_resp,5,protein,17,olink_frzb
lower_resp,5,protein,18,olink_ebi3_il27
lower_resp,5,protein,19,olink_eda2r
lower_resp,5,protein,20,olink_ids
lower_resp,5,protein,21,olink_galnt10
lower_resp,5,protein,22,olink_esr1
lower_resp,5,protein,23,olink_crip2
lower_resp,5,protein,24,olink_clul1
lower_resp,5,protein,25,olink_igsf3
lower_resp,5,protein,26,olink_slc39a14
lower_resp,5,protein,27,olink_cdh6
lower_resp,5,protein,28,olink_prr4
lower_resp,5,protein,29,olink_ccl23
lower_resp,5,protein,30,olink_angpt2
lower_resp,5,protein,31,olink_lpl
lower_resp,5,protein,32,olink_cd83
lower_resp,5,protein,33,olink_mmp9
lower_resp,5,protein,34,olink_brsk2
lower_resp,5,protein,35,olink_gage2a
lower_resp,5,protein,36,olink_bnip3l
lower_resp,5,protein,37,olink_dnm3
lower_resp,5,protein,38,olink_gpr15l
lower_resp,5,protein,39,olink_tff3
lower_resp,5,protein,40,olink_vit
lower_resp,5,protein,41,olink_aarsd1
lower_resp,5,protein,42,olink_lmnb2
lower_resp,5,protein,43,olink_cdsn
lower_resp,5,protein,44,olink_cd5
lower_resp,5,protein,45,olink_apod
lower_resp,5,protein,46,olink_nid2
lower_resp,5,protein,47,olink_crh
lower_resp,5,protein,48,olink_izumo1
lower_resp,5,protein,49,olink_pilrb
lower_resp,5,protein,50,olink_sema4d
lower_resp,5,blood,1,blood_Eosinophill count
lower_resp,5,blood,2,blood_Eosinophill percentage
lower_resp,5,blood,3,blood_Apolipoprotein A
lower_resp,5,blood,4,blood_C-reactive protein
lower_resp,5,blood,5,blood_Basophill count
lower_resp,5,blood,6,blood_HDL cholesterol
lower_resp,5,blood,7,blood_Neutrophill percentage
lower_resp,5,blood,8,blood_Urate
lower_resp,5,blood,9,blood_Glucose
lower_resp,5,blood,10,blood_Albumin
lower_resp,5,blood,11,blood_Cystatin C
lower_resp,5,blood,12,blood_Neutrophill count
lower_resp,5,blood,13,blood_Testosterone
lower_resp,5,blood,14,blood_High light scatter reticulocyte percentage
lower_resp,5,blood,15,blood_Alkaline phosphatase
lower_resp,5,blood,16,blood_Red blood cell (erythrocyte) distribution width
lower_resp,5,blood,17,blood_Total protein
lower_resp,5,blood,18,blood_Mean sphered cell volume
lower_resp,5,blood,19,blood_Calcium
lower_resp,5,blood,20,blood_Lipoprotein A
lower_resp,5,blood,21,blood_IGF-1
lower_resp,5,blood,22,blood_Phosphate
lower_resp,5,blood,23,blood_Haematocrit percentage
lower_resp,5,blood,24,blood_Immature reticulocyte fraction
lower_resp,5,blood,25,blood_Lymphocyte percentage
lower_resp,5,blood,26,blood_Alanine aminotransferase
lower_resp,5,blood,27,blood_Urea
lower_resp,5,blood,28,blood_High light scatter reticulocyte count
lower_resp,5,blood,29,blood_Monocyte count
lower_resp,5,blood,30,blood_Platelet crit
lower_resp,5,blood,31,blood_Reticulocyte count
lower_resp,5,blood,32,blood_Triglycerides
lower_resp,5,blood,33,blood_Total bilirubin
lower_resp,5,blood,34,blood_SHBG
lower_resp,5,blood,35,blood_Rheumatoid factor
lower_resp,5,blood,36,blood_Mean corpuscular haemoglobin concentration
lower_resp,5,blood,37,blood_Mean corpuscular haemoglobin
lower_resp,5,blood,38,blood_Lymphocyte count
lower_resp,5,blood,39,blood_Haemoglobin concentration
lower_resp,5,blood,40,blood_Basophill percentage
lower_resp,5,blood,41,blood_Gamma glutamyltransferase
lower_resp,5,blood,42,blood_Direct bilirubin
lower_resp,5,blood,43,blood_Oestradiol
lower_resp,5,blood,44,blood_Monocyte percentage
lower_resp,5,blood,45,blood_Mean reticulocyte volume
lower_resp,5,blood,46,blood_Mean platelet (thrombocyte) volume
lower_resp,5,blood,47,blood_Mean corpuscular volume
lower_resp,5,blood,48,blood_LDL direct
lower_resp,5,blood,49,blood_Nucleated red blood cell percentage
lower_resp,5,blood,50,blood_Nucleated red blood cell count
lower_resp,5,combined,1,olink_wfdc2
lower_resp,5,combined,2,olink_mki67
lower_resp,5,combined,3,olink_il6
lower_resp,5,combined,4,olink_anxa2
lower_resp,5,combined,5,olink_caps
lower_resp,5,combined,6,olink_xg
lower_resp,5,combined,7,olink_nt5c1a
lower_resp,5,combined,8,olink_dnm1
lower_resp,5,combined,9,olink_f2
lower_resp,5,combined,10,olink_ambp
lower_resp,5,combined,11,olink_casq2
lower_resp,5,combined,12,olink_acy3
lower_resp,5,combined,13,olink_acan
lower_resp,5,combined,14,olink_tmem106a
lower_resp,5,combined,15,olink_igdcc4
lower_resp,5,combined,16,olink_ceacam6
lower_resp,5,combined,17,olink_frzb
lower_resp,5,combined,18,olink_ebi3_il27
lower_resp,5,combined,19,olink_eda2r
lower_resp,5,combined,20,olink_ids
lower_resp,5,combined,21,olink_galnt10
lower_resp,5,combined,22,olink_esr1
lower_resp,5,combined,23,olink_crip2
lower_resp,5,combined,24,olink_clul1
lower_resp,5,combined,25,olink_igsf3
lower_resp,5,combined,26,olink_slc39a14
lower_resp,5,combined,27,olink_cdh6
lower_resp,5,combined,28,olink_prr4
lower_resp,5,combined,29,olink_ccl23
lower_resp,5,combined,30,olink_angpt2
lower_resp,5,combined,31,olink_lpl
lower_resp,5,combined,32,blood_Eosinophill count
lower_resp,5,combined,33,olink_cd83
lower_resp,5,combined,34,olink_mmp9
lower_resp,5,combined,35,olink_brsk2
lower_resp,5,combined,36,olink_gage2a
lower_resp,5,combined,37,olink_bnip3l
lower_resp,5,combined,38,olink_dnm3
lower_resp,5,combined,39,olink_gpr15l
lower_resp,5,combined,40,olink_tff3
lower_resp,5,combined,41,olink_vit
lower_resp,5,combined,42,olink_aarsd1
lower_resp,5,combined,43,olink_lmnb2
lower_resp,5,combined,44,olink_cdsn
lower_resp,5,combined,45,olink_cd5
lower_resp,5,combined,46,olink_apod
lower_resp,5,combined,47,olink_nid2
lower_resp,5,combined,48,olink_crh
lower_resp,5,combined,49,olink_izumo1
lower_resp,5,combined,50,olink_pilrb
lower_resp,10,protein,1,olink_wfdc2
lower_resp,10,protein,2,olink_tnfrsf10b
lower_resp,10,protein,3,olink_adm
lower_resp,10,protein,4,olink_calca
lower_resp,10,protein,5,olink_il6
lower_resp,10,protein,6,olink_igdcc4
lower_resp,10,protein,7,olink_baiap2
lower_resp,10,protein,8,olink_vsig4
lower_resp,10,protein,9,olink_ruvbl1
lower_resp,10,protein,10,olink_chrdl1
lower_resp,10,protein,11,olink_adipoq
lower_resp,10,protein,12,olink_ager
lower_resp,10,protein,13,olink_caps
lower_resp,10,protein,14,olink_ifi30
lower_resp,10,protein,15,olink_lep
lower_resp,10,protein,16,olink_vat1
lower_resp,10,protein,17,olink_cfhr5
lower_resp,10,protein,18,olink_gfra3
lower_resp,10,protein,19,olink_ca14
lower_resp,10,protein,20,olink_gas6
lower_resp,10,protein,21,olink_robo2
lower_resp,10,protein,22,olink_adam22
lower_resp,10,protein,23,olink_ctsc
lower_resp,10,protein,24,olink_lamp1
lower_resp,10,protein,25,olink_mybpc2
lower_resp,10,protein,26,olink_lpl
lower_resp,10,protein,27,olink_lelp1
lower_resp,10,protein,28,olink_kif1c
lower_resp,10,protein,29,olink_fabp4
lower_resp,10,protein,30,olink_mep1a
lower_resp,10,protein,31,olink_ntrk3
lower_resp,10,protein,32,olink_bcl2
lower_resp,10,protein,33,olink_prg3
lower_resp,10,protein,34,olink_scgb3a1
lower_resp,10,protein,35,olink_zhx2
lower_resp,10,protein,36,olink_ca6
lower_resp,10,protein,37,olink_endou
lower_resp,10,protein,38,olink_smad5
lower_resp,10,protein,39,olink_fndc1
lower_resp,10,protein,40,olink_klk15
lower_resp,10,protein,41,olink_mstn
lower_resp,10,protein,42,olink_grp
lower_resp,10,protein,43,olink_cbln4
lower_resp,10,protein,44,olink_tnfrsf10a
lower_resp,10,protein,45,olink_gnly
lower_resp,10,protein,46,olink_creld1
lower_resp,10,protein,47,olink_muc13
lower_resp,10,protein,48,olink_pi16
lower_resp,10,protein,49,olink_gdf15
lower_resp,10,protein,50,olink_gpr15l
lower_resp,10,blood,1,blood_Eosinophill count
lower_resp,10,blood,2,blood_Eosinophill percentage
lower_resp,10,blood,3,blood_HDL cholesterol
lower_resp,10,blood,4,blood_Mean platelet (thrombocyte) volume
lower_resp,10,blood,5,blood_Platelet count
lower_resp,10,blood,6,blood_Urea
lower_resp,10,blood,7,blood_SHBG
lower_resp,10,blood,8,blood_Red blood cell (erythrocyte) count
lower_resp,10,blood,9,blood_Apolipoprotein B
lower_resp,10,blood,10,blood_Immature reticulocyte fraction
lower_resp,10,blood,11,blood_Mean corpuscular haemoglobin
lower_resp,10,blood,12,blood_Albumin
lower_resp,10,blood,13,blood_Calcium
lower_resp,10,blood,14,blood_Vitamin D
lower_resp,10,blood,15,blood_Triglycerides
lower_resp,10,blood,16,blood_High light scatter reticulocyte percentage
lower_resp,10,blood,17,blood_Direct bilirubin
lower_resp,10,blood,18,blood_Mean sphered cell volume
lower_resp,10,blood,19,blood_Neutrophill count
lower_resp,10,blood,20,blood_Total protein
lower_resp,10,blood,21,blood_Glycated haemoglobin (HbA1c)
lower_resp,10,blood,22,blood_C-reactive protein
lower_resp,10,blood,23,blood_Red blood cell (erythrocyte) distribution width
lower_resp,10,blood,24,blood_Lymphocyte percentage
lower_resp,10,blood,25,blood_Mean reticulocyte volume
lower_resp,10,blood,26,blood_Phosphate
lower_resp,10,blood,27,blood_Platelet crit
lower_resp,10,blood,28,blood_Neutrophill percentage
lower_resp,10,blood,29,blood_Lymphocyte count
lower_resp,10,blood,30,blood_High light scatter reticulocyte count
lower_resp,10,blood,31,blood_Haemoglobin concentration
lower_resp,10,blood,32,blood_Haematocrit percentage
lower_resp,10,blood,33,blood_Basophill percentage
lower_resp,10,blood,34,blood_Basophill count
lower_resp,10,blood,35,blood_Monocyte percentage
lower_resp,10,blood,36,blood_Monocyte count
lower_resp,10,blood,37,blood_Mean corpuscular volume
lower_resp,10,blood,38,blood_Mean corpuscular haemoglobin concentration
lower_resp,10,blood,39,blood_Nucleated red blood cell count
lower_resp,10,blood,40,blood_Testosterone
lower_resp,10,blood,41,blood_Total bilirubin
lower_resp,10,blood,42,blood_Urate
lower_resp,10,blood,43,blood_Reticulocyte count
lower_resp,10,blood,44,blood_Reticulocyte percentage
lower_resp,10,blood,45,blood_White blood cell (leukocyte) count
lower_resp,10,blood,46,blood_Alanine aminotransferase
lower_resp,10,blood,47,blood_Alkaline phosphatase
lower_resp,10,blood,48,blood_Aspartate aminotransferase
lower_resp,10,blood,49,blood_Nucleated red blood cell percentage
lower_resp,10,blood,50,blood_Platelet distribution width
lower_resp,10,combined,1,blood_Eosinophill count
lower_resp,10,combined,2,olink_wfdc2
lower_resp,10,combined,3,olink_tnfrsf10b
lower_resp,10,combined,4,olink_adm
lower_resp,10,combined,5,olink_calca
lower_resp,10,combined,6,olink_il6
lower_resp,10,combined,7,olink_igdcc4
lower_resp,10,combined,8,olink_baiap2
lower_resp,10,combined,9,olink_vsig4
lower_resp,10,combined,10,olink_ruvbl1
lower_resp,10,combined,11,olink_chrdl1
lower_resp,10,combined,12,olink_adipoq
lower_resp,10,combined,13,olink_ager
lower_resp,10,combined,14,olink_caps
lower_resp,10,combined,15,olink_ifi30
lower_resp,10,combined,16,olink_lep
lower_resp,10,combined,17,blood_Eosinophill percentage
lower_resp,10,combined,18,olink_vat1
lower_resp,10,combined,19,olink_cfhr5
lower_resp,10,combined,20,olink_gfra3
lower_resp,10,combined,21,olink_ca14
lower_resp,10,combined,22,olink_gas6
lower_resp,10,combined,23,olink_robo2
lower_resp,10,combined,24,olink_adam22
lower_resp,10,combined,25,olink_ctsc
lower_resp,10,combined,26,olink_lamp1
lower_resp,10,combined,27,olink_mybpc2
lower_resp,10,combined,28,olink_lpl
lower_resp,10,combined,29,olink_lelp1
lower_resp,10,combined,30,olink_kif1c
lower_resp,10,combined,31,olink_fabp4
lower_resp,10,combined,32,olink_mep1a
lower_resp,10,combined,33,olink_ntrk3
lower_resp,10,combined,34,olink_bcl2
lower_resp,10,combined,35,olink_prg3
lower_resp,10,combined,36,olink_scgb3a1
lower_resp,10,combined,37,olink_zhx2
lower_resp,10,combined,38,olink_ca6
lower_resp,10,combined,39,olink_endou
lower_resp,10,combined,40,olink_smad5
lower_resp,10,combined,41,olink_fndc1
lower_resp,10,combined,42,olink_klk15
lower_resp,10,combined,43,olink_mstn
lower_resp,10,combined,44,olink_grp
lower_resp,10,combined,45,olink_cbln4
lower_resp,10,combined,46,olink_tnfrsf10a
lower_resp,10,combined,47,olink_gnly
lower_resp,10,combined,48,olink_creld1
lower_resp,10,combined,49,olink_muc13
lower_resp,10,combined,50,olink_pi16
stroke,0,protein,1,olink_ren
stroke,0,protein,2,olink_edn1
stroke,0,protein,3,olink_stc1
stroke,0,protein,4,olink_relt
stroke,0,protein,5,olink_rspo3
stroke,0,protein,6,olink_plaur
stroke,0,protein,7,olink_ncf2
stroke,0,protein,8,olink_lypd3
stroke,0,protein,9,olink_cdh2
stroke,0,protein,10,olink_reg3a
stroke,0,protein,11,olink_cxcl14
stroke,0,protein,12,olink_sncg
stroke,0,protein,13,olink_chl1
stroke,0,protein,14,olink_mprip
stroke,0,protein,15,olink_wfdc2
stroke,0,protein,16,olink_cxcl11
stroke,0,protein,17,olink_rida
stroke,0,protein,18,olink_cyb5a
stroke,0,protein,19,olink_mdk
stroke,0,protein,20,olink_amigo2
stroke,0,protein,21,olink_c9
stroke,0,protein,22,olink_tnf
stroke,0,protein,23,olink_adamtsl2
stroke,0,protein,24,olink_ggt1
stroke,0,protein,25,olink_epb41l5
stroke,0,protein,26,olink_prame
stroke,0,protein,27,olink_ccl13
stroke,0,protein,28,olink_rnf43
stroke,0,protein,29,olink_btn2a1
stroke,0,protein,30,olink_ptx3
stroke,0,protein,31,olink_cd70
stroke,0,protein,32,olink_tgfbr3
stroke,0,protein,33,olink_ebi3_il27
stroke,0,protein,34,olink_tlr3
stroke,0,protein,35,olink_il31ra
stroke,0,protein,36,olink_lair2
stroke,0,protein,37,olink_wif1
stroke,0,protein,38,olink_c1qtnf5
stroke,0,protein,39,olink_ncs1
stroke,0,protein,40,olink_serpina9
stroke,0,protein,41,olink_prkab1
stroke,0,protein,42,olink_acaa1
stroke,0,protein,43,olink_grn
stroke,0,protein,44,olink_tnni3
stroke,0,protein,45,olink_prdx3
stroke,0,protein,46,olink_aoc1
stroke,0,protein,47,olink_tmem25
stroke,0,protein,48,olink_ppif
stroke,0,protein,49,olink_dennd2b
stroke,0,protein,50,olink_klrk1
stroke,0,blood,1,blood_Cholesterol
stroke,0,blood,2,blood_LDL direct
stroke,0,blood,3,blood_Albumin
stroke,0,blood,4,blood_Aspartate aminotransferase
stroke,0,blood,5,blood_High light scatter reticulocyte percentage
stroke,0,blood,6,blood_Platelet crit
stroke,0,blood,7,blood_Apolipoprotein B
stroke,0,blood,8,blood_Apolipoprotein A
stroke,0,blood,9,blood_Lipoprotein A
stroke,0,blood,10,blood_Eosinophill count
stroke,0,blood,11,blood_Red blood cell (erythrocyte) count
stroke,0,blood,12,blood_Glucose
stroke,0,blood,13,blood_Immature reticulocyte fraction
stroke,0,blood,14,blood_Platelet distribution width
stroke,0,blood,15,blood_Reticulocyte count
stroke,0,blood,16,blood_Basophill percentage
stroke,0,blood,17,blood_Red blood cell (erythrocyte) distribution width
stroke,0,blood,18,blood_Mean reticulocyte volume
stroke,0,blood,19,blood_Phosphate
stroke,0,blood,20,blood_Urate
stroke,0,blood,21,blood_Mean corpuscular haemoglobin concentration
stroke,0,blood,22,blood_Mean corpuscular haemoglobin
stroke,0,blood,23,blood_Lymphocyte percentage
stroke,0,blood,24,blood_Lymphocyte count
stroke,0,blood,25,blood_High light scatter reticulocyte count
stroke,0,blood,26,blood_Haemoglobin concentration
stroke,0,blood,27,blood_Haematocrit percentage
stroke,0,blood,28,blood_Eosinophill percentage
stroke,0,blood,29,blood_Rheumatoid factor
stroke,0,blood,30,blood_SHBG
stroke,0,blood,31,blood_Oestradiol
stroke,0,blood,32,blood_Total bilirubin
stroke,0,blood,33,blood_Total protein
stroke,0,blood,34,blood_Triglycerides
